ARRY,20180509,8,5270503.5,-0.23,3502.83,YES,3.24,3
ARTH,20180207,1,710672.94,-0.02,51.92,NO,,4
ARTNA,20180314,,23925.55,,310.23,YES,,3
ARTR,,,813608.38,,0.01,NO,,
ARTW,20180330,,14636.3,,11.31,NO,,
ARTX,20180321,1,137182.66,0.08,92.38,YES,,4
ARW,20180503,5,498544.59,2.3,6693.99,YES,0,3
ARWD,,,94178.45,,1.84,NO,,
ARWR,20180212,3,2052735.25,-0.18,491.22,YES,,
ARYC,,,2025096.63,,8.73,NO,,
ARYX,,,6923.25,,0.08,NO,,
ASA,,,88798.6,,204.09,YES,,
ASAZY,20180425,1,193852.09,0.12,21923.95,NO,,3
ASB,20180419,10,1534753.75,0.38,4065.78,YES,4.26,2
ASBFY,,,9256.25,,28816.94,NO,,2
ASBN,,,2122.85,,32.36,NO,,
ASC,20180502,8,281154.66,-0.15,226.63,YES,-191.67,4
ASCBQ,,,43922.45,,0,NO,,
ASCC,,,2981.6,,0.04,NO,,
ASCMA,20180227,2,51098.05,-2.22,84.57,YES,,3
ASFI,20180208,,26468.15,,72.2,YES,,
ASG,,,102233.6,,153.39,NO,,
ASGLY,20180213,,6804.2,,9573.15,NO,,
ASGN,20180214,3,303426.94,0.76,3646.25,YES,-0.22,2
ASH,20180424,4,1677421.63,0.47,4384.64,YES,0,5
ASHTY,20180306,1,4778.05,1.34,13590.92,NO,,3
ASIX,20180223,1,340411.44,0.5,1072.39,YES,0,5
ASM,20180307,2,186309.2,0.03,69.85,NO,0,5
ASMB,20180301,3,150260.55,-0.79,876.89,YES,,3
ASML,20180418,2,1265651.88,1.25,77346.38,YES,0,1
ASNA,20180305,2,1875925,-0.09,368.55,YES,0,3
ASNB,20180208,,18677,,0.95,NO,,
ASND,20180328,5,165504.59,-0.89,1856.12,NO,,5
ASNS,,1,12239.1,-3.05,176.79,NO,,3
ASOE,,,4971.8,,3.56,NO,,
ASOMY,,,3541.2,,7693.94,NO,,2
ASPN,20180222,2,52690.65,-0.13,111.8,NO,,3
ASPS,20180215,2,151934.91,0.61,433.12,YES,,
ASPU,20180308,2,32368.8,-0.15,118.57,NO,,3
ASR,20180228,1,48813.75,1.73,4845.33,YES,,3
ASRV,20180417,,28185.65,,72.51,YES,,
AST,20180327,2,233081.05,-0.13,113.72,YES,,3
ASTC,20180508,,27508.6,,12.75,YES,,
ASTE,20180220,6,178681.05,0.45,1352.81,YES,-3.33,2
ASTI,20180416,,54487496,,6.25,NO,,
ASUR,20180319,5,105050.2,0.2,169.67,YES,,3
ASV,20180215,1,10411.9,0.07,78.4,NO,,3
ASX,20180427,1,982575.38,0.12,10838.34,YES,,3
ASYS,20180509,2,202659.7,0.26,128.24,YES,0,3
AT,20180301,1,881322.69,-0.04,224.66,YES,0,3
ATAC,,,10961.05,,58.09,NO,,
ATAI,20180219,,20472.9,,137.39,NO,,
ATASY,20180309,,41822.5,,24393.66,NO,,
ATAX,20180302,1,106950.2,0.06,367.84,YES,,3
ATBEF,20180410,,5012.05,,80.37,NO,,
ATCV,,,105999.3,,0.41,NO,,
ATDRY,,,212612.59,,4706.45,NO,,3
ATEA,20180330,,3982.9,,11.14,NO,,
ATEC,20180321,1,77326.5,-0.21,54.19,NO,,3
ATEN,20180208,4,958741.13,0.04,417.43,YES,-2.22,4
ATEYY,20180215,1,1726.4,0.1,3475.68,NO,0,4
ATGE,20180503,4,572130.56,0.75,2703.42,YES,0,3
ATGN,20180418,,22468.85,,8.03,NO,,
ATGYF,,,21907.05,,0.48,NO,,
ATH,20180321,4,1335702.25,1.23,9372.56,YES,,3
ATHM,20180301,1,821465,0.75,8507.69,YES,,2
ATHN,20180426,17,659938.56,0.64,5103.25,YES,1.79,1
ATHX,20180308,1,504022.94,-0.08,202.67,YES,,3
ATI,20180424,6,2287222.5,0.14,3197.86,YES,4.39,1
ATKR,20180508,2,418741.84,0.34,1326.21,YES,0,1
ATLC,20180330,,3036.65,,30.51,YES,,
ATLKY,20180425,1,47841.65,0.45,35271.34,NO,0,3
ATLO,20180209,,5349.2,,248.6,NO,,
ATLRF,20180330,,18932.7,,16.63,NO,,
ATLS,20180416,,208569.66,,2.17,NO,,
ATLT,,1,705,0,0.01,NO,,
ATNI,20180228,1,89083.3,-0.18,855.6,YES,,3
ATNM,20180315,2,636658.19,-0.1,47.24,YES,,3
ATNP,,,88625,,0.11,NO,,
ATNX,20180208,,444179.75,,888.63,YES,,3
ATO,20180502,3,806080.44,1.14,8760.89,YES,0,3
ATOM,20180213,,48609.55,,68.81,NO,,
ATOS,20180315,1,11131661,-0.07,19.37,NO,,
ATR,20180212,6,270481.69,0.71,5069.47,YES,0.47,3
ATRA,20180308,2,1247202.25,-1.15,1379.77,YES,,4
ATRC,20180226,4,153918.59,-0.21,518.84,YES,4.76,3
ATRI,20180222,,4247.3,,1006.48,NO,,
ATRM,,,597.05,,2.64,NO,,
ATRO,20180216,2,134836.55,0.44,1089.24,NO,14.94,3
ATROB,20180216,,7680.65,,1015.32,NO,,
ATRS,20180313,5,890738.13,-0.03,307.08,YES,23.08,
ATSG,20180305,4,424916.69,0.27,1358.6,YES,2.47,1
ATTO,20180320,2,216023.66,0.23,698.44,NO,,3
ATTU,20180426,3,54891.05,0.06,141.71,YES,0,5
ATU,20180328,6,487361.16,0.18,1368.17,YES,,3
ATUS,20180215,3,2082440.75,-0.01,14571.83,YES,-1100,4
ATV,20180521,,4052.85,,69.6,NO,,
ATVI,20180503,13,6479085,0.94,49774.04,YES,5.68,3
ATXI,20180208,,19831.55,,37.67,NO,,
AU,20180220,,3180160.5,,4077.24,YES,,3
AUBN,20180423,,1147.9,,140.82,NO,,
AUDC,20180425,1,91739.35,0.11,209.27,YES,0,3
AUG,20180404,2,129667.45,-0.01,117.99,NO,,4
AUMN,20180227,,148347.55,,37.62,YES,,3
AUNB,20180427,,1389.4,,34.25,NO,,
AUNFF,20180419,,22766.4,,16.27,NO,,
AUO,20180426,1,1375387.5,0.14,4359.79,YES,,4
AUPH,20180308,4,1054128.38,-0.14,424.9,YES,,4
AUTO,20180308,2,100213.8,0.15,98.76,YES,,3
AUY,20180215,5,13976538,0.03,2968.8,YES,0,4
AVA,20180221,1,470010.41,0.54,3231.06,YES,,3
AVAL,20180326,2,94039.85,0.14,3033.55,NO,,4
AVAV,20180306,4,246797.45,0.09,1098.27,YES,,2
AVB,20180425,6,873964.81,2.24,21395.34,YES,0.1,4
AVBH,20180423,,1857.3,,63.36,NO,,
AVCO,20180213,,28817.95,,76.36,NO,,
AVD,20180305,3,109733.55,0.21,576.23,YES,,3
AVDL,20180306,2,269280.34,-0.25,379.6,YES,,3
AVDX,,,37863.75,,5.01,NO,,
AVEO,20180328,3,1887460.63,-0.03,360.88,YES,,3
AVGG,,,8999.65,,0.14,NO,,
AVGO,20180307,10,4509435.5,5.03,94078.34,YES,1.08,3
AVGR,20180305,1,69929.05,-18.4,3.43,YES,,
AVH,20180227,1,71100.9,0.3,661.63,YES,,3
AVHI,20180222,1,75628.35,0.41,362.66,YES,,1
AVID,20180322,2,364996.81,0.23,191.93,YES,,3
AVIFY,20180209,,5403.35,,17778.54,NO,,
AVIR,20180503,1,660201.19,-0.14,30.53,YES,,3
AVLNF,20180215,,78827.5,,21.9,NO,,
AVMXY,,,16121.35,,29.82,NO,,
AVNW,20180509,,19328.8,,78.62,NO,,
AVP,20180215,5,3614722,0.06,963.59,YES,12.9,4
AVPI,,,2892.4,,0.06,NO,,
AVSR,,,1035.5,,0.02,NO,,
AVT,20180426,5,1311721.25,0.72,4752.23,YES,0.84,3
AVTI,,,267884.44,,0.04,NO,,
AVVIY,20180308,,93305.6,,28259.43,NO,,3
AVX,20180427,1,228809.84,0.18,2845.35,YES,0,3
AVXL,20180509,1,366979.25,-0.1,116.34,YES,,3
AVXS,20180315,5,768745.81,-1.51,3874.05,YES,-16.56,3
AVXT,,,73265.8,,0.97,NO,,
AVY,20180425,4,754123.06,1.25,9751.79,YES,0,2
AVYA,,1,973366.31,-0.14,2339.7,NO,0,3
AWCMY,20180222,,12432.6,,4957.33,NO,,
AWF,,,287629.81,,1034.76,NO,,
AWI,20180226,2,396435.59,0.65,3093.99,YES,,3
AWK,20180220,6,1438404.63,0.65,13567.23,YES,0.61,4
AWR,20180222,2,545866.38,0.34,1846.43,YES,,3
AWRE,20180213,,13153.7,,91.85,YES,,
AWX,20180315,,15053.95,,8.25,NO,,
AXAHY,20180222,,167978.25,,75209.3,NO,,2
AXAS,20180314,3,1210849.13,0.04,351.69,YES,0,3
AXDX,20180226,2,281665.75,-0.33,1307.38,YES,-10.77,4
AXE,20180424,2,224641.95,1.31,2527.03,YES,-0.37,2
AXGN,20180228,4,225187.2,-0.09,831.89,YES,11.11,4
AXL,20180216,6,2308411.5,0.77,1755.05,YES,0.43,3
AXMP,,,18688.25,,0.13,NO,,
AXON,20180213,6,1397480,-0.49,208.96,YES,-5.76,2
AXP,20180418,11,4574840.5,1.54,76678.78,YES,0,2
AXPW,,,42692.6,,0.52,NO,,
AXR,20180321,,4204.7,,60.95,NO,,
AXS,20180425,4,946745.5,0.25,4158.78,YES,2.02,5
AXSM,20180306,,427480.69,,64.89,YES,,3
AXTA,20180425,7,1987224.63,0.32,7317,YES,0,4
AXTI,20180221,5,407521,0.08,295.57,YES,,3
AXU,20180404,,303134.56,,132.61,YES,,
AXXDF,20180404,,4203.15,,28.07,NO,,
AY,20180226,1,385630.66,-0.19,1973.28,YES,0,4
AYI,20180403,8,826828.13,2.12,6130.24,YES,-5.06,3
AYR,20180213,3,209964.8,0.62,1695.37,YES,5.4,3
AYTU,20180510,1,112815.85,-12,13.67,NO,,
AYX,20180221,6,582953.94,-0.03,1554.27,YES,,3
AZN,20180426,4,4689764,0.44,86356.27,YES,0,4
AZO,20180227,12,359398.66,9.83,19655.06,YES,6.7,2
AZPN,20180501,6,453224.5,0.5,5131.4,YES,0,1
AZRE,20180618,1,7767.1,-0.15,429.4,NO,,3
AZRX,20180212,3,61039.1,-0.24,35.54,NO,-4.8,
AZSEY,20180215,,269909.16,,101037.16,NO,,3
AZUL,,3,385001.66,0.42,8754.81,YES,-0.79,3
AZZ,20180209,1,138206.59,0.62,1082.59,YES,0,4
B,20180216,3,184196.7,0.68,3178.03,YES,,3
BA,20180425,9,7037837,2.91,196338.41,YES,0,1
BABA,20180517,8,24739748,1.65,444872.44,YES,0,3
BABB,20180404,,9116.3,,4.87,NO,,
BABY,20180425,1,610042.44,0.52,914.37,YES,,5
BAC,20180417,8,82084072,0.43,305944.28,YES,0,2
BACHY,20180330,,108174.35,,44018.77,NO,,
BAESY,20180222,,261648.95,,25452.23,NO,,3
BAFYY,20180604,,8541,,2638.26,NO,,3
BAH,20180528,8,883744,0.43,5291.89,YES,0,3
BAK,20180816,1,522687.81,0.81,11061.96,YES,0,4
BAM,20180215,,1503414.75,,36465.88,YES,,
BAMXF,20180213,1,1476.65,3.18,64163.07,NO,0,3
BANC,20180502,7,775497.63,0.23,978.94,YES,-15.56,4
BAND,20180221,3,52984.05,0,370.55,NO,,3
BANF,20180419,3,70840.5,0.68,1692.01,NO,0,2
BANR,20180423,3,195693.66,0.81,1713.56,YES,0,2
BANX,20180301,1,21889.65,0.4,135.43,NO,,3
BAP,20180205,2,245833.8,3.58,16667.66,YES,4.62,3
BARZ,,,246470.55,,16.72,NO,,
BAS,20180301,3,472994.59,-0.4,450.55,YES,-6.61,3
BASFY,20180223,1,178592.5,0.43,96222.06,NO,0,2
BASI,20180213,,27741.35,,16,NO,,
BATRA,20180301,,75478,,233.75,YES,,
BATRK,20180301,1,120403.5,0.04,866.56,YES,0,4
BAX,20180425,10,3476640,0.58,34084.68,YES,0,3
BAYK,20180209,1,2729.75,0.09,140.51,NO,,3
BAYRY,20180228,1,462780.94,0.31,98109.35,NO,,3
BB,20180330,5,6261534.5,-0.01,6119.26,YES,,3
BBAL,,,65901.6,,0.06,NO,,
BBAVY,20180307,,10797.15,,4857.79,NO,,3
BBBY,20180404,11,3855372.75,0.36,3107.45,YES,6.56,3
BBD,20180426,3,10864220,0.22,74700.37,YES,0,3
BBDO,20180426,,6538.2,,32499.68,NO,,
BBEPQ,20180314,,1503586.38,,7.48,NO,,
BBG,20180227,5,2409314.25,-0.03,373.07,YES,50,3
BBGI,20180212,,10921.35,,355.51,NO,,
BBH,,,47468.85,,538.76,YES,,
BBL,,,1898451.25,,42778.56,YES,,3
BBOX,20180508,,217110.5,,40.12,YES,,
BBRG,20180227,1,136112.75,0.1,47.51,YES,,
BBSEY,,,78628.4,,18300,NO,,
BBSI,20180306,,35695.45,,461.89,YES,,
BBT,20180419,12,4645891,0.8,39937.05,YES,0,3
BBU,20180212,,69022.25,,2366.88,NO,,
BBVA,20180426,,3404686.5,,56538.55,YES,,2
BBW,20180215,3,104614.5,0.34,132.12,YES,,4
BBX,20180321,1,238207.8,-0.01,861.23,NO,,3
BBY,20180301,10,3285044,2.02,20109.14,YES,3.25,2
BC,20180426,11,1016062.31,0.75,4973.77,YES,0.51,2
BCAC,20180213,,2073.35,,78.75,NO,,
BCAUY,,,9912.05,,12391.18,NO,,
BCBP,20180215,1,26692.4,0.21,218.71,YES,,3
BCC,20180223,2,398919.91,0.28,1559.73,YES,15.79,1
BCCI,,,414684.75,,0.84,NO,,
BCDA,,,4639.5,,95.55,NO,,
BCE,20180425,6,993532,0.59,39988.39,YES,0,3
BCEI,20180321,2,234178.25,0.37,516.04,YES,0,1
BCH,20180514,3,37087.3,1.39,16758.46,NO,0,4
BCLI,20180329,1,49150.8,-0.09,60.3,YES,,
BCML,20180216,1,16346.8,0.27,116.92,NO,,2
BCO,20180425,2,429242.19,1.01,3690.33,YES,0,2
BCOM,20180329,,2052.65,,498.46,NO,,
BCOR,20180215,2,373659.16,-0.24,1030.92,YES,,3
BCOV,20180222,3,127730.95,-0.03,232.04,YES,,3
BCPC,20180227,,105398.15,,2267.18,YES,,
BCRH,20180507,2,32183.2,0.53,99.88,NO,0,5
BCRX,20180226,6,1474926,-0.15,472.48,YES,-18.36,3
BCS,20180222,1,3745710.75,0.13,45551.29,YES,,3
BCTF,,,2085.35,,51.8,NO,,
BCV,,,41202.2,,108.25,NO,,
BDC,20180502,5,384076.66,1.77,2820.59,YES,0.36,4
BDCO,,,5534.55,,12.66,NO,,
BDGE,20180425,1,39166.6,0.5,635.65,YES,,3
BDGR,,,110055,,0.22,NO,,
BDIMF,20180312,,690.5,,109.7,NO,,
BDMS,20180329,,924.6,,14.98,NO,,
BDN,20180418,7,1768847.25,0.33,2767.23,YES,0.41,5
BDORY,,,292160.5,,33367.79,NO,,
BDR,20180213,,151060.59,,4.47,NO,,
BDREF,,1,2458.75,0.01,118.41,NO,,4
BDSI,20180316,5,518095.34,-0.25,125.74,YES,13.31,4
BDX,20180501,12,1577430.25,2.4,56294.31,YES,0.28,2
BEAT,20180228,4,409384.94,0.21,1006.27,YES,,3
BEBE,20180215,,11741.15,,49.62,NO,,
BECN,20180503,10,627827.94,0.55,3744.4,YES,-250.75,2
BEDU,,,211450.16,,2126.35,NO,,
BEL,20180226,2,279747.44,-0.05,1233.19,YES,,3
BELFA,20180222,,578.3,,205.15,NO,,
BELFB,20180222,1,28089.5,0.46,224.4,YES,,
BEN,20180427,6,3625555.25,0.75,20964.74,YES,0,2
BEP,20180207,1,109110.3,0.01,5773.71,NO,,5
BERK,,,1930.2,,181.64,NO,,
BERY,20180502,7,1223267.25,0.65,7015.26,YES,0,3
BESIY,20180222,,676.4,,3602.97,NO,,
BEVFF,20180327,,1066.4,,276.85,NO,,
BF.A,20180306,,23019.25,,24094.09,YES,,
BF.B,20180306,5,819448.25,0.51,24340.06,YES,-0.39,2
BFAM,20180503,3,181493.84,0.68,5443.94,YES,,3
BFGC,,,57817.05,,11.1,NO,,
BFIN,20180425,2,25512.05,0.17,277.1,NO,0,2
BFNH,,,13927.85,,21.72,NO,,
BFR,20180418,1,265397.59,0.36,3833.3,YES,,3
BFS,20180306,3,37166.95,0.78,1107.05,NO,-0.86,3
BG,20180214,3,2261874.75,1.66,11243.07,YES,,5
BGC,20180226,1,1343767.25,0.23,1493.39,YES,,
BGCP,20180209,1,1803958.38,0.28,3838.91,YES,0,3
BGEM,,,3991.8,,0.09,NO,,
BGFV,20180227,1,1314186.75,0.23,121.06,YES,,3
BGG,20180419,3,552267.25,0.23,920.03,YES,0,3
BGI,,,34159.8,,13.52,NO,,
BGMD,,,13042.55,,0.85,NO,,
BGNE,20180328,3,383156.94,-1.74,6490.37,YES,,3
BGS,20180227,2,839849.19,0.58,2114.58,YES,,3
BGSF,20180308,2,12389.25,0.25,144.53,NO,,3
BH,20180226,,4612.35,,803.72,NO,,
BHB,20180509,,21486.45,,403.06,NO,,
BHBK,20180424,1,44364.6,0.16,523.14,YES,0,
BHE,20180418,1,413311.59,0.36,1454.4,YES,,
BHF,20180212,5,846325.88,2.11,6640.22,YES,2.27,2
BHGE,20180424,11,5647399.5,0.14,11774.84,YES,0,4
BHKLY,20180330,,18804.55,,50236.57,NO,,
BHLB,20180423,2,210929.05,0.56,1657.61,YES,0,2
BHLL,20180213,,1541.55,,37.74,NO,,
BHP,,,2496869,,71862.18,YES,,2
BHTG,20180329,,11737,,47.9,NO,,
BHVN,20180213,3,460449.16,-1.33,1094.93,YES,-19.09,4
BHWB,20180209,,894.25,,59.51,NO,,
BICX,20180412,,1116670,,44.88,NO,,
BID,20180226,1,356327.94,1.4,2440.86,YES,0,3
BIDU,20180213,4,2927643.5,2.05,73537.4,YES,2.2,4
BIF,,,253531.7,,1131.51,NO,,
BIG,20180302,9,971747.63,2.42,2388.3,YES,1.38,2
BIGG,,,491658.19,,0.04,NO,,
BIIB,20180424,29,1318431,5.44,65963.13,YES,0,3
BIO,20180227,3,154621.59,1.28,6963.65,YES,-6.79,2
BIOA,20180315,1,1373839.38,-0.18,8.33,YES,,3
BIOAF,20180212,,6501.5,,30.5,NO,,
BIOC,20180306,1,2727532.75,-0.19,18.59,YES,,3
BIOL,20180314,,195456.45,,46.05,NO,,
BIOS,20180302,1,983449.63,-0.08,383.82,YES,,3
BIP,20180209,2,384055.66,0.82,11169.56,YES,0,3
BIPH,,,178574.05,,0.17,NO,,
BITA,20180307,2,918478.63,0.13,1984.66,YES,,3
BIVV,20180213,6,4181948.75,0.88,11162.13,YES,0,1
BJRI,20180222,9,255890.7,0.33,751.05,YES,-0.17,2
BK,20180419,8,5365023,0.91,54006.32,YES,0,3
BKCC,20180307,2,430202.5,0.19,409.76,YES,-13.51,5
BKCT,,,20540,,0.37,NO,,
BKD,20180212,2,2809618.5,-0.24,1802.4,YES,,3
BKE,20180309,1,478056.84,0.75,1025.67,YES,0,1
BKEAY,20180216,,2266.65,,11338.53,NO,,3
BKEP,20180314,1,294792.59,0.04,189.3,YES,0,4
BKH,20180502,3,1118032.75,1.07,2712.74,YES,0,4
BKHYY,20180404,,2520.5,,9659.44,NO,,
BKI,20180502,8,703212.31,0.36,7074.92,YES,-0.37,3
BKJ,20180209,,1679.35,,121.41,NO,,
BKN,,,74449.1,,238.2,NO,,
BKNIY,20180228,,1028.55,,10381.9,NO,,3
BKOR,20180424,,3470.3,,35.69,NO,,
BKS,20180301,1,1173737.88,-0.23,353.02,YES,,
BKSC,20180410,,3811.85,,94.3,NO,,
BKT,,,140213.34,,373.42,NO,,
BKU,20180424,7,1021391.63,0.62,4137.16,YES,0,2
BKYI,20180330,1,13156.45,0.12,14.31,NO,,
BL,20180215,6,286938.16,0,1734.74,YES,-200.03,3
BLBD,20180510,2,100955.6,0.02,552.73,NO,0,
BLCM,20180312,4,1310165.75,-0.69,188.23,YES,1.09,3
BLD,20180227,4,215592.5,0.81,2443.59,YES,0.31,2
BLDP,20180228,4,3066573.25,0,550.82,YES,500,3
BLDR,20180228,4,1288749.38,0.17,2228.33,YES,1.49,2
BLFS,20180308,1,62131.25,-0.06,67.16,NO,,3
BLGO,,,90857.65,,32.77,NO,,
BLHI,,,1686.25,,0.26,NO,,
BLIAQ,,,63291.55,,,NO,,
BLIBQ,,,32568.95,,0.12,NO,,
BLIN,20180212,1,17772.75,-0.07,9.58,NO,,3
BLK,20180418,7,787948.63,6.07,82033.62,YES,0,2
BLKB,20180507,7,325782.59,0.6,4530.52,YES,-0.14,3
BLL,20180503,5,3912224,0.52,13456.14,YES,0,3
BLMN,20180222,8,772822,0.39,1892.93,YES,0.11,3
BLMT,20180208,,10067.45,,278.33,NO,,
BLPH,20180312,1,187615.45,-0.24,115.32,NO,,3
BLRX,20180322,2,686259.94,-0.06,104.14,NO,,5
BLSP,,,1168.35,,5.96,NO,,
BLUE,20180228,10,1070809.63,-1.64,9354.6,YES,11.42,3
BLUSF,20180307,,26008.5,,20.73,NO,,
BLX,20180216,1,104483.25,0.55,1090.02,YES,0,3
BMA,20180219,2,233924.2,2.27,6286.61,YES,-1.32,2
BMBN,,,1553.4,,101.01,NO,,
BMCH,20180307,4,426808.69,0.25,1407.79,YES,,3
BMI,20180418,3,128502.05,0.23,1372.65,YES,0,1
BMNM,20180306,,20204.05,,29,NO,,
BMO,20180227,3,436930.09,1.63,48994.35,YES,1.84,3
BMRA,20180413,2,76704.8,-0.04,32.8,NO,0,
BMRC,20180423,4,20307.9,0.86,453.36,NO,0,2
BMRK,,,43963.95,,0.53,NO,,
BMRN,20180222,12,1369753.13,-0.23,14429.05,YES,13.98,3
BMRRY,,,4318.9,,5628.1,NO,,3
BMS,20180426,6,600462,0.61,3994.51,YES,0,2
BMTC,20180419,2,56914.1,0.64,868.97,YES,0,2
BMTM,20180219,,545,,30.01,NO,,
BMY,20180426,10,9373438,0.67,102604.73,YES,2.69,3
BNCC,20180427,,2124,,91.4,NO,,
BNCL,20180420,,219748.05,,1139.02,YES,,
BNED,20180301,1,278034.91,1,304.94,YES,,
BNEFF,20180313,,3738.5,,342.43,NO,,
BNET,20180209,,5588.95,,20.59,NO,,
BNFT,20180314,7,138967.3,-0.06,744.3,YES,28.2,3
BNKL,20180221,,34986.7,,7.82,NO,,
BNOEF,,,2750,,147.14,NO,,4
BNPQY,20180213,,199757.2,,97985.48,NO,,2
BNS,20180227,4,764660.38,1.31,72505.57,YES,,3
BNSO,,,32179.1,,16.63,NO,,
BNTC,20180222,,62476.25,,32.82,NO,,
BNTGY,20180306,2,15444.6,0.14,9656.25,NO,,3
BNXR,,,16720.45,,0.55,NO,,
BOCH,20180419,2,26839.1,0.19,177.37,YES,0,4
BOFI,20180424,7,867293.19,0.53,2146.86,YES,-0.9,2
BOH,20180423,4,269311.94,1.09,3397.63,YES,0,2
BOJA,20180306,8,373446.44,0.18,435.56,YES,-2.78,3
BOKF,20180425,7,132567.7,1.34,5926.74,YES,0,2
BOLD,20180308,8,516981.84,-0.92,1140.55,YES,0.95,3
BOMN,20180212,,98742.2,,290.26,NO,,
BONTQ,20180313,,273759.94,,2.13,YES,,
BOOM,20180308,1,68516.85,0.09,313.85,YES,0,1
BOOT,20180607,2,1180967.88,0.45,509.38,YES,0,3
BORN,20180314,,71398.8,,35.5,YES,,
BOSC,20180320,,56747.7,,6.51,NO,,
BOSSY,20180308,,4946.25,,6110.72,NO,,
BOTJ,20180420,,1854.2,,65.24,NO,,
BOTX,,,652,,0.07,NO,,
BOWFF,20180226,,1057,,1510.5,NO,,
BOX,20180228,8,1288374.13,-0.08,2703.76,YES,9.68,3
BOXL,,,737.55,,25.67,NO,,
BP,20180501,1,7191045,0.66,130897.45,YES,0,3
BPFH,20180425,4,405745.91,0.23,1216.81,YES,0,3
BPI,20180221,2,134373.95,-0.13,210.51,YES,,3
BPIGF,,,19386.6,,0.08,NO,,
BPL,20180209,6,743837.63,0.88,7372.01,YES,0.76,3
BPMC,20180308,5,242731.91,-1.07,3159.6,YES,,3
BPMI,,,1550,,0.02,NO,,
BPMP,,3,163663.16,0.28,2053.1,NO,,3
BPMX,20180322,2,13621773,-0.03,22.85,NO,,
BPOP,20180424,1,866249.31,0.43,3966.4,YES,3.65,2
BPOSY,20180314,,661.55,,6740.03,NO,,3
BPRN,20180426,1,9044,0.27,189.95,NO,0,3
BPT,20180307,,647284.56,,421.58,YES,,
BPTH,20180321,1,865278,-0.02,21.09,NO,,3
BPY,20180504,,216466.59,,5188.08,YES,,
BR,20180509,3,427716.91,0.58,10585.2,YES,-0.44,2
BRAC,,,40240.3,,170.85,NO,,
BRBI,,,4929.85,,0.1,NO,,
BRBMF,20180301,,3424.5,,35.57,NO,,
BRBW,20180212,,1693.95,,20.82,NO,,
BRC,20180222,4,170294.16,0.44,1850.93,YES,0.57,3
BRDCY,20180216,1,34015.35,0.56,34209.26,NO,0,5
BRER,,,3226.9,,0.33,NO,,
BREW,20180315,2,95424.15,0.04,353.13,YES,42.86,2
BRFH,20180329,1,59415.65,-0.02,48.56,NO,,3
BRFS,20180222,1,2358815.75,0.06,7422.76,YES,0,3
BRG,20180214,3,408550.81,0.04,175.26,YES,,4
BRGO,20180219,,7646343,,0.26,NO,,
BRID,20180302,,12605,,161.28,NO,,
BRK.A,20180223,1,502.9,2732.08,472320,NO,,
BRK.B,20180223,2,5086000,1.76,472268.38,YES,,2
BRKL,20180425,1,313384.56,0.21,1211.19,YES,,
BRKR,20180502,9,525079.88,0.49,4918.89,YES,6.87,3
BRKS,20180426,3,1222571.75,0.29,1641.01,YES,0,2
BRMSY,20180321,,907.2,,3547.94,NO,,
BRN,20180208,,19530.95,,19.78,NO,,
BRO,20180416,8,837909.06,0.42,6920.44,YES,0,2
BRPA,,,28966.85,,78.84,NO,,
BRQS,20180219,1,5169.2,-0.07,306.51,NO,0,
BRRAY,,,11005.95,,3071.29,NO,,2
BRS,20180208,1,592006.25,-0.72,503.77,YES,,3
BRSI,,,10283.45,,0.69,NO,,
BRSS,20180305,2,71605.2,0.5,628.64,YES,,3
BRT,20180214,2,74434.25,0.2,158.73,NO,,1
BRTI,20180413,,8596.8,,22.74,NO,,
BRTX,20180320,,1317.6,,15.28,NO,,
BRX,20180212,9,3777807.25,0.5,4366.7,YES,0.33,4
BSAC,20180426,3,364825.16,0.44,14835.41,YES,0,3
BSBR,20180130,3,1445852.25,0.22,39397.88,YES,3.84,3
BSET,20180329,1,46730.25,0.52,343.39,YES,0,5
BSF,20180419,,38854.2,,386.74,YES,,
BSGM,20180329,,39927.6,,41.38,NO,,3
BSM,20180226,1,165407.34,0.17,1768.11,YES,0,3
BSMX,20180427,3,1987808.38,0.19,4777.16,YES,0,4
BSPM,20180412,,2576649.5,,11.29,NO,,
BSQR,20180220,,23267.4,,53.04,YES,,
BSRC,20180316,,234419.2,,1.09,NO,,
BSRR,20180423,2,23769.45,0.42,397.63,YES,0,2
BSTC,20180321,1,24744.1,0.39,291.16,NO,,1
BSTG,20180308,,13827.8,,9,NO,,
BSTI,,3,608124.56,-0.12,3133.09,YES,-45.71,3
BSX,20180426,13,8609755,0.34,34604.54,YES,-0.52,3
BT,20180509,1,1392318.63,0.46,32330.45,NO,0,2
BTCY,,,74161.05,,91.71,NO,,
BTE,20180306,1,2047501.25,-0.13,593.46,YES,,3
BTFL,,,4238541,,0.09,NO,,
BTG,20180315,5,5530353.5,0.02,2793.25,YES,0,3
BTGGF,,,1389.3,,3625.04,NO,,3
BTHE,20180327,,44071,,3.09,NO,,
BTI,20180222,1,1786149.38,2,132355.61,YES,0,2
BTLCY,,,15279.2,,8704.3,NO,,3
BTN,20180315,,22644.95,,67.04,YES,,
BTO,,,51630.8,,697.61,NO,,
BTOP,20180220,,133100.59,,61.31,NO,,
BTU,20180503,4,1086417.13,1.33,3930.25,YES,0,1
BTX,20180315,1,545667.13,-0.06,327.31,YES,0,3
BTZO,,,7914973.5,,1.54,NO,,
BUD,20180301,1,1995146.63,1.1,175419.86,YES,,4
